loan_id,account_id,date_loan.csv,amount,duration,payments,status,district_id,frequency,date_account.csv,order.csv_order_id,order.csv_bank_to,order.csv_account_to,order.csv_amount,order.csv_k_symbol,disp.csv_disp_id,disp.csv_client_id,disp.csv_type,trans.csv_trans_id,trans.csv_date,trans.csv_type,trans.csv_operation,trans.csv_amount,trans.csv_balance,trans.csv_k_symbol,trans.csv_bank,trans.csv_account
7096,10257,1998-09-02,37812,12,3151.0,C,27,POPLATEK MESICNE,1997-05-01,2.0,2.0,2.0,2.0,2.0,1,1,1,158,158,158,138,158,158,60,22,158
7097,10266,1993-12-23,75624,24,3151.0,B,54,POPLATEK MESICNE,1993-06-10,1.0,1.0,1.0,1.0,1.0,1,1,1,453,453,453,327,453,453,265,22,453
7100,10280,1997-12-31,348120,60,5802.0,C,69,POPLATEK MESICNE,1996-12-01,1.0,1.0,1.0,1.0,1.0,1,1,1,145,145,145,120,145,145,57,37,145
7101,10297,1996-11-18,421008,48,8771.0,C,14,POPLATEK MESICNE,1996-01-19,2.0,2.0,2.0,2.0,2.0,1,1,1,228,228,228,193,228,228,121,56,228
7104,10320,1993-12-13,259740,60,4329.0,A,68,POPLATEK MESICNE,1993-07-11,2.0,2.0,2.0,2.0,2.0,1,1,1,441,441,441,376,441,441,246,186,441
7110,10345,1998-01-21,31260,12,2605.0,C,36,POPLATEK MESICNE,1996-04-07,2.0,2.0,2.0,2.0,2.0,2,2,2,191,191,191,158,191,191,100,39,191
7115,10351,1997-03-04,88704,48,1848.0,C,23,POPLATEK MESICNE,1995-05-04,2.0,2.0,2.0,2.0,2.0,2,2,2,260,260,260,216,260,260,145,62,260
7119,10361,1997-06-02,86880,12,7240.0,A,21,POPLATEK MESICNE,1996-06-21,1.0,1.0,1.0,1.0,1.0,1,1,1,160,160,160,130,160,160,67,42,160
7121,10364,1993-11-10,21924,36,609.0,A,55,POPLATEK MESICNE,1993-01-17,2.0,2.0,2.0,2.0,2.0,2,2,2,487,487,487,416,487,487,241,104,487
7122,10365,1997-01-04,260640,36,7240.0,D,22,POPLATEK MESICNE,1995-09-02,5.0,5.0,5.0,5.0,3.0,1,1,1,352,352,352,313,352,352,210,138,352
7129,10404,1998-03-01,194280,60,3238.0,C,1,POPLATEK MESICNE,1996-12-30,5.0,5.0,5.0,5.0,3.0,1,1,1,208,208,208,184,208,208,132,89,208
7130,10411,1996-12-11,123408,24,5142.0,A,39,POPLATEK PO OBRATU,1995-11-23,5.0,5.0,5.0,5.0,3.0,1,1,1,322,322,322,285,322,322,211,144,322
7136,10436,1996-09-28,54396,36,1511.0,C,60,POPLATEK MESICNE,1996-03-21,1.0,1.0,1.0,1.0,1.0,1,1,1,189,189,189,156,189,189,88,27,189
7137,10439,1994-06-03,151560,24,6315.0,A,66,POPLATEK MESICNE,1993-11-21,2.0,2.0,2.0,2.0,2.0,1,1,1,421,421,421,360,421,421,197,141,421
7138,10440,1995-07-03,60000,60,1000.0,C,72,POPLATEK MESICNE,1993-09-13,3.0,3.0,3.0,3.0,2.0,1,1,1,457,457,457,394,457,457,281,160,457
7139,10445,1998-01-22,23412,12,1951.0,C,72,POPLATEK MESICNE,1996-05-29,2.0,2.0,2.0,2.0,2.0,2,2,2,205,205,205,174,205,205,95,38,205
7142,10451,1994-12-19,482940,60,8049.0,D,1,POPLATEK MESICNE,1993-08-29,4.0,4.0,4.0,4.0,3.0,1,1,1,598,598,598,470,598,598,417,223,598
7147,10478,1998-01-02,267600,48,5575.0,C,70,POPLATEK TYDNE,1996-02-24,1.0,1.0,1.0,1.0,1.0,1,1,1,193,193,193,160,193,193,66,11,193
7151,10493,1998-02-18,133800,24,5575.0,C,12,POPLATEK MESICNE,1997-01-09,3.0,3.0,3.0,3.0,2.0,1,1,1,177,177,177,153,177,177,91,48,177
7154,10520,1996-12-05,417600,60,6960.0,C,55,POPLATEK PO OBRATU,1995-10-24,1.0,1.0,1.0,1.0,1.0,1,1,1,202,202,202,164,202,202,88,25,202
7164,10613,1998-08-15,249792,48,5204.0,C,55,POPLATEK MESICNE,1997-11-04,1.0,1.0,1.0,1.0,1.0,1,1,1,77,77,77,63,77,77,27,18,77
7166,10630,1995-06-24,198240,24,8260.0,A,41,POPLATEK MESICNE,1995-01-15,2.0,2.0,2.0,2.0,2.0,1,1,1,304,304,304,257,304,304,156,67,304
7167,10644,1998-06-18,269964,36,7499.0,C,16,POPLATEK MESICNE,1997-07-12,2.0,2.0,2.0,2.0,2.0,1,1,1,120,120,120,102,120,120,51,38,120
7168,10645,1998-07-05,208332,36,5787.0,C,2,POPLATEK MESICNE,1996-12-21,2.0,2.0,2.0,2.0,2.0,1,1,1,163,163,163,139,163,163,69,50,163
7171,10650,1998-02-24,196224,48,4088.0,C,76,POPLATEK MESICNE,1997-09-09,2.0,2.0,2.0,2.0,2.0,1,1,1,94,94,94,78,94,94,48,37,94
7172,10652,1998-05-07,45720,12,3810.0,C,1,POPLATEK MESICNE,1997-03-18,3.0,3.0,3.0,3.0,2.0,1,1,1,149,149,149,128,149,149,79,63,149
7176,10663,1995-10-28,260028,36,7223.0,A,11,POPLATEK MESICNE,1993-12-08,3.0,3.0,3.0,3.0,2.0,1,1,1,473,473,473,413,473,473,262,207,473
7181,10679,1997-10-02,197808,24,8242.0,C,1,POPLATEK MESICNE,1997-05-30,2.0,2.0,2.0,2.0,2.0,1,1,1,116,116,116,97,116,116,63,49,116
7187,10711,1997-12-24,24180,60,403.0,C,36,POPLATEK MESICNE,1996-07-08,5.0,5.0,5.0,5.0,3.0,1,1,1,249,249,249,220,249,249,165,112,249
7189,10728,1996-03-21,154656,48,3222.0,C,71,POPLATEK MESICNE,1994-12-23,2.0,2.0,2.0,2.0,2.0,1,1,1,333,333,333,285,333,333,167,124,333
7192,10738,1994-12-21,115992,36,3222.0,A,45,POPLATEK TYDNE,1993-04-17,3.0,3.0,3.0,3.0,2.0,1,1,1,550,550,550,481,550,550,297,164,550
7194,10762,1996-09-17,68832,36,1912.0,C,1,POPLATEK MESICNE,1995-10-23,2.0,2.0,2.0,2.0,2.0,1,1,1,245,245,245,207,245,245,131,60,245
7195,10774,1998-04-23,339168,48,7066.0,C,46,POPLATEK MESICNE,1997-07-05,2.0,2.0,2.0,2.0,2.0,1,1,1,104,104,104,86,104,104,53,22,104
7198,10788,1994-08-23,45768,12,3814.0,A,67,POPLATEK TYDNE,1993-11-22,1.0,1.0,1.0,1.0,1.0,1,1,1,373,373,373,269,373,373,226,12,373
7199,10789,1997-12-09,45768,12,3814.0,A,75,POPLATEK MESICNE,1996-09-18,4.0,4.0,4.0,4.0,3.0,2,2,2,286,286,286,259,286,286,139,87,286
7200,10799,1998-07-11,31140,60,519.0,C,76,POPLATEK MESICNE,1997-08-19,1.0,1.0,1.0,1.0,1.0,1,1,1,83,83,83,67,83,83,33,6,83
7201,10807,1997-03-07,67464,12,5622.0,A,34,POPLATEK MESICNE,1996-03-13,1.0,1.0,1.0,1.0,1.0,1,1,1,190,190,190,157,190,190,73,45,190
7202,10812,1998-05-29,140688,48,2931.0,C,16,POPLATEK MESICNE,1997-04-08,1.0,1.0,1.0,1.0,1.0,2,2,2,114,114,114,95,114,114,44,7,114
7209,10857,1997-11-30,385560,60,6426.0,D,50,POPLATEK MESICNE,1996-10-02,1.0,1.0,1.0,1.0,1.0,1,1,1,158,158,158,107,158,158,106,11,158
7213,10884,1996-02-13,113544,36,3154.0,C,65,POPLATEK MESICNE,1995-02-20,3.0,3.0,3.0,3.0,2.0,1,1,1,363,363,363,317,363,363,203,162,363
7219,10905,1997-08-23,57120,48,1190.0,C,32,POPLATEK MESICNE,1996-11-21,3.0,3.0,3.0,3.0,2.0,1,1,1,177,177,177,152,177,177,103,58,177
7220,10911,1994-07-28,131292,36,3647.0,A,1,POPLATEK TYDNE,1993-05-29,2.0,2.0,2.0,2.0,2.0,1,1,1,460,460,460,393,460,460,228,166,460
7221,10915,1998-06-11,152460,60,2541.0,C,25,POPLATEK TYDNE,1997-02-15,5.0,5.0,5.0,5.0,3.0,1,1,1,175,175,175,153,175,175,115,98,175
7226,10940,1994-02-23,197748,36,5493.0,A,50,POPLATEK MESICNE,1993-09-13,2.0,2.0,2.0,2.0,2.0,2,2,2,428,428,428,365,428,428,215,94,428
7227,10942,1995-10-02,314520,60,5242.0,C,44,POPLATEK TYDNE,1994-06-05,2.0,2.0,2.0,2.0,2.0,1,1,1,441,441,441,386,441,441,194,88,441
7230,10954,1997-04-02,18720,60,312.0,C,25,POPLATEK MESICNE,1996-07-29,1.0,1.0,1.0,1.0,1.0,2,2,2,166,166,166,137,166,166,74,21,166
7233,10963,1996-12-25,115812,36,3217.0,C,16,POPLATEK MESICNE,1995-05-20,1.0,1.0,1.0,1.0,1.0,1,1,1,284,284,284,240,284,284,109,24,284
7235,10973,1993-10-13,154416,48,3217.0,A,18,POPLATEK TYDNE,1993-04-20,1.0,1.0,1.0,1.0,1.0,1,1,1,474,474,474,405,474,474,183,48,474
7240,11013,1993-09-06,274740,60,4579.0,A,1,POPLATEK TYDNE,1993-02-14,3.0,3.0,3.0,3.0,2.0,1,1,1,571,571,571,501,571,571,326,261,571
7241,11021,1995-03-04,168984,24,7041.0,B,1,POPLATEK MESICNE,1993-08-10,1.0,1.0,1.0,1.0,1.0,1,1,1,499,499,499,369,499,499,217,22,499
7242,11027,1997-10-23,48096,24,2004.0,C,32,POPLATEK TYDNE,1996-07-26,2.0,2.0,2.0,2.0,2.0,1,1,1,181,181,181,152,181,181,91,67,181
7243,11042,1995-12-04,217152,36,6032.0,A,72,POPLATEK MESICNE,1995-01-29,2.0,2.0,2.0,2.0,2.0,1,1,1,321,321,321,274,321,321,168,126,321
7246,11054,1996-08-20,148920,60,2482.0,C,59,POPLATEK TYDNE,1996-02-01,2.0,2.0,2.0,2.0,2.0,1,1,1,232,232,232,197,232,232,124,94,232
7249,11065,1994-06-12,69360,48,1445.0,A,11,POPLATEK MESICNE,1993-03-19,1.0,1.0,1.0,1.0,1.0,1,1,1,403,403,403,334,403,403,182,49,403
7250,11069,1997-03-04,119136,48,2482.0,C,37,POPLATEK MESICNE,1995-06-02,1.0,1.0,1.0,1.0,1.0,1,1,1,256,256,256,213,256,256,105,22,256
7253,11079,1997-04-26,98304,12,8192.0,A,16,POPLATEK MESICNE,1995-11-10,1.0,1.0,1.0,1.0,1.0,1,1,1,246,246,246,208,246,246,83,50,246
7255,11096,1997-06-09,213300,60,3555.0,C,28,POPLATEK MESICNE,1996-12-10,2.0,2.0,2.0,2.0,2.0,1,1,1,149,149,149,125,149,149,82,39,149
7259,11111,1994-01-31,108144,36,3004.0,A,1,POPLATEK MESICNE,1993-05-20,2.0,2.0,2.0,2.0,2.0,2,2,2,492,492,492,424,492,492,234,101,492
7262,11135,1994-03-01,182628,36,5073.0,A,75,POPLATEK MESICNE,1993-10-10,2.0,2.0,2.0,2.0,2.0,1,1,1,416,416,416,354,416,416,212,93,416
7263,11138,1996-01-19,89880,24,3745.0,A,70,POPLATEK TYDNE,1995-08-18,1.0,1.0,1.0,1.0,1.0,1,1,1,325,325,325,284,325,325,102,24,325
7264,11141,1997-10-07,44940,12,3745.0,A,1,POPLATEK TYDNE,1997-02-11,1.0,1.0,1.0,1.0,1.0,1,1,1,152,152,152,130,152,152,52,12,152
7271,11186,1996-10-02,392460,60,6541.0,C,12,POPLATEK MESICNE,1994-11-24,2.0,2.0,2.0,2.0,2.0,2,2,2,339,339,339,290,339,339,165,121,339
7277,11231,1997-10-24,89280,12,7440.0,A,1,POPLATEK MESICNE,1997-02-05,3.0,3.0,3.0,3.0,2.0,1,1,1,173,173,173,150,173,173,90,72,173
7279,11244,1997-12-11,155760,24,6490.0,C,33,POPLATEK MESICNE,1997-01-12,2.0,2.0,2.0,2.0,2.0,1,1,1,170,170,170,147,170,170,74,31,170
7284,11265,1993-09-15,52788,12,4399.0,A,15,POPLATEK MESICNE,1993-01-14,3.0,3.0,3.0,3.0,2.0,1,1,1,484,484,484,413,484,484,283,146,484
7286,11271,1997-01-31,67320,36,1870.0,C,5,POPLATEK MESICNE,1995-09-20,4.0,4.0,4.0,4.0,3.0,1,1,1,303,303,303,264,303,303,201,167,303
7292,11317,1998-11-22,317460,60,5291.0,C,50,POPLATEK MESICNE,1997-07-11,3.0,3.0,3.0,3.0,2.0,1,1,1,155,155,155,137,155,155,64,31,155
7294,11327,1998-09-27,39168,24,1632.0,C,7,POPLATEK MESICNE,1997-10-15,2.0,2.0,2.0,2.0,2.0,1,1,1,75,75,75,61,75,75,35,12,75
7295,11328,1998-07-18,280440,60,4674.0,C,54,POPLATEK MESICNE,1996-11-05,1.0,1.0,1.0,1.0,1.0,1,1,1,146,146,146,121,146,146,50,5,146
7304,11349,1995-10-29,419880,60,6998.0,C,1,POPLATEK TYDNE,1995-05-26,2.0,2.0,2.0,2.0,2.0,2,2,2,304,304,304,261,304,304,158,120,304
7305,11359,1996-08-06,54024,12,4502.0,A,61,POPLATEK MESICNE,1994-10-01,3.0,3.0,3.0,3.0,2.0,1,1,1,378,378,378,327,378,378,201,155,378
7308,11362,1996-12-27,129408,24,5392.0,A,67,POPLATEK MESICNE,1995-10-14,5.0,5.0,5.0,5.0,3.0,1,1,1,344,344,344,306,344,344,231,160,344
